"Variabilidades","Desenvolvedor","Valor","Total"
"GREP_DFA	/* not needed for gawk */",1,"2013-06-01",1034
"HAVE_CONFIG_H",2,"2013-06-01",1034
"HAVE_SIGNAL_H",1,"2013-06-01",1034
"MAJOR_IN_MKDEV",1,"2013-06-01",1034
"XALLOC_H_",1,"2013-06-01",1034
"(HAVE_FCNTL) && (O_NONBLOCK)",1,"2013-07-01",1034
"HAVE_KILL",1,"2013-07-01",1034
"HAVE_SIGACTION",1,"2013-07-01",1034
"HAVE_SIGPROCMASK",1,"2013-07-01",1034
"min",1,"2013-07-01",1034
"(HAVE_LIBREADLINE) && (HAVE_HISTORY_LIST)",1,"2013-08-01",1034
"defined(__MINGW32__)",1,"2013-08-01",1034
"HAVE_HISTORY_LIST",1,"2013-08-01",1034
"_XOPEN_SOURCE",1,"2013-10-01",1034
"_XOPEN_SOURCE_EXTENDED",1,"2013-10-01",1034
"__CRTL_VER",1,"2013-12-01",1034
"__DECC",1,"2013-12-01",1034
"__VAX",1,"2013-12-01",1034
"__VMS",1,"2013-12-01",1034
"(__CRTL_VER >= 70200000) && ! (__VAX)",1,"2013-12-01",1034
"(__GNU_LIBRARY__) ||  (__CYGWIN__) || (__DJGPP__) || (__APPLE__) || (__MINGW32__)",1,"2013-12-01",1034
"(__GNU_LIBRARY__) ||  (__CYGWIN__) || (__DJGPP__) || (__APPLE__) || (__MINGW32__) || (__sun) /* Illumos */",1,"2013-12-01",1034
"gettimeofday",1,"2013-12-01",1034
"GNV_UNIX_SHELL",1,"2013-12-01",1034
"GNV_UNIX_TOOL",1,"2013-12-01",1034
"major",1,"2013-12-01",1034
"minor",1,"2013-12-01",1034
"S_ISVTX",1,"2013-12-01",1034
"SS$_EXBYTLM",1,"2013-12-01",1034
"TEST_MAIN",1,"2013-12-01",1034
"__GNUC__ && 407 <= __GNUC__ * 100 + __GNUC_MINOR__",1,"2014-02-01",1034
"! _Noreturn \",1,"2014-02-01",1034
"YY_ATTRIBUTE",1,"2014-02-01",1034
"YY_ATTRIBUTE_PURE",1,"2014-02-01",1034
"YY_ATTRIBUTE_UNUSED",1,"2014-02-01",1034
"MAXPATHLEN",1,"2014-03-01",1034
"static_assert",1,"2014-03-01",1034
"(HAVE_NANOSLEEP) && (HAVE_TIME_H)",1,"2014-04-01",1034
"closemaybesocket",1,"2014-04-01",1034
"!(HAVE_STRNCASECMP) || !(HAVE_STRCASECMP)",1,"2014-08-01",1034
"DEBUG && DEBUG",1,"2014-08-01",1034
"I_DONT_KNOW_WHAT_IM_DOING",1,"2014-09-01",1034
"!(_S_IFDIR) && (S_IFDIR)",1,"2014-10-01",1034
"!(_S_IRWXU) && (S_IRWXU)",1,"2014-10-01",1034
"! (__DJGPP__)",1,"2014-11-01",1034
"(LOCALEDEBUG)",1,"2014-11-01",1034
"HAVE_SOCKETS",2,"2014-11-01",1034
"HAVE_STDINT_H",1,"2015-02-01",1034
"_DATE_FMT",1,"2015-05-01",1034
"(HAVE_TERMIOS_H)",1,"2015-08-01",1034
"defined(USE_EBCDIC)",1,"2015-08-01",1034
"HAVE___ETOA_L",1,"2015-08-01",1034
"HAVE_STRUCT_GROUP_GR_PASSWD",1,"2015-08-01",1034
"HAVE_STRUCT_PASSWD_PW_PASSWD",1,"2015-08-01",1034
"HAVE_SYS_SELECT_H",1,"2015-08-01",1034
"USE_EBCDIC",1,"2015-08-01",1034
"HAVE_BTOWC",1,"2015-09-01",1034
"HAVE_STRINGS_H",1,"2015-09-01",1034
"I_FIND",1,"2015-12-01",1034
"(HAVE_SYS_STATVFS_H) && (HAVE_STATVFS)",1,"2016-01-01",1034
"WCOREDUMP",1,"2016-03-01",1034
"CHECK_INTEGER_USING_FORCE_NUMBER",1,"2016-08-01",1034
"NDEBUG",1,"2016-11-01",1034
"HAVE_FMOD",2,"2017-01-01",1034
"HAVE_MPFR",2,"2017-01-01",1034
"__MINGW32__",2,"2017-03-01",1034
"DT_BLK",2,"2017-03-01",1034
"HAVE_DIRENT_H",2,"2017-03-01",1034
"HAVE_FDOPENDIR",2,"2017-03-01",1034
"HAVE_LIMITS_H",2,"2017-03-01",1034
"PATH_MAX",2,"2017-03-01",1034
"S_ISLNK",1,"2017-03-01",1034
"S_ISSOCK",1,"2017-03-01",1034
"TEST_DUPLICATE",2,"2017-03-01",1034
"NO_CONTINUE_SOURCE_STRINGS",1,"2017-04-01",1034
"SUPPLY_INTDIV",1,"2017-04-01",1034
"FALLTHROUGH",1,"2017-05-01",1034
"(__DJGPP__)",2,"2017-08-01",1034
"HAVE_GAI_STRERROR",1,"2017-08-01",1034
"(HAVE_STDARG_H) && (__STDC__) && __STDC__",2,"2017-11-01",1034
"HAVE_SYS_MKDEV_H",1,"2017-12-01",1034
"MPFR_RNDZ",1,"2017-12-01",1034
"_AIX ||  __hpux",1,"2018-01-01",1034
"__MSYS__",1,"2018-03-01",1034
"(PRINTF_HAS_A_FORMAT) && PRINTF_HAS_A_FORMAT == 1",1,"2018-03-01",1034
"__cplusplus &&  _LIBC",1,"2018-07-01",1034
"GCC_LINT ||  lint",1,"2018-07-01",1034
"! _LIBC && !DEBUG_MKTIME",1,"2018-08-01",1034
"DEBUG_MKTIME",1,"2018-08-01",1034
"__GNUC__ && !  __ICC && 407 <= __GNUC__ * 100 + __GNUC_MINOR__",1,"2018-09-01",1034
"_LIBC || NEED_MKTIME_WORKING || NEED_MKTIME_INTERNAL",1,"2018-09-01",1034
"_LIBC || NEED_MKTIME_WORKING || NEED_MKTIME_WINDOWS",1,"2018-09-01",1034
"NEED_MKTIME_INTERNAL",1,"2018-09-01",1034
"NEED_MKTIME_WINDOWS",1,"2018-09-01",1034
"NEED_MKTIME_WORKING",1,"2018-09-01",1034
"(__VMS)",1,"2018-11-01",1034
"DEBUG_COMMENTS",1,"2018-11-01",1034
"defined(__APPLE__)",1,"2018-11-01",1034
"defined(__CYGWIN__)",1,"2018-11-01",1034
"defined(__DJGPP__)",1,"2018-11-01",1034
"defined(__EMX__)",1,"2018-11-01",1034
"! yyoverflow && ! YYSTACK_RELOCATE",1,"2019-02-01",1034
"(USE_EBCDIC) && (ELIDE_IBM_ERROR_CODE)",1,"2019-02-01",1034
"__cplusplus &&  __GNUC__ && !  __ICC && 6 <= __GNUC__",1,"2019-12-01",1034
"__INT_LEAST16_MAX__",1,"2019-12-01",1034
"__INT_LEAST8_MAX__",1,"2019-12-01",1034
"__PTRDIFF_MAX__",1,"2019-12-01",1034
"__UINT_LEAST16_MAX__ && __UINT_LEAST16_MAX__ <= __INT_MAX__",1,"2019-12-01",1034
"__UINT_LEAST8_MAX__ && __UINT_LEAST8_MAX__ <= __INT_MAX__",1,"2019-12-01",1034
"!defined __UINT_LEAST16_MAX__ && USHRT_MAX <= INT_MAX",1,"2019-12-01",1034
"!defined __UINT_LEAST8_MAX__ && UCHAR_MAX <= INT_MAX",1,"2019-12-01",1034
"(!defined __UINT_LEAST16_MAX__ && defined YY_STDINT_H \",1,"2019-12-01",1034
"(!defined __UINT_LEAST8_MAX__ && defined YY_STDINT_H \",1,"2019-12-01",1034
"defined YY_STDINT_H",1,"2019-12-01",1034
"YY_IGNORE_USELESS_CAST_BEGIN",1,"2019-12-01",1034
"YYPTRDIFF_T",1,"2019-12-01",1034
"! isblank && ! HAVE_ISBLANK && ! GNULIB_ISBLANK",1,"2020-02-01",1034
"UINT_LEAST64_MAX",1,"2020-02-01",1034
"! yyoverflow",1,"2020-05-01",1034
